Genre,Date,Original,SorM,Director,AvgRating,dir1
 Romance,2006,0,Movie,Terrence Malick,6.7,Terrence Malick
 Romance,2006,0,Movie,Saket Chaudhary,6.7,Saket Chaudhary
 Romance,2006,0,Series,Roland Suso Richter,6.6,Roland Suso Richter
 Romance,2006,0,Movie,Sooraj R. Barjatya,6.6,Sooraj R. Barjatya
 Romance,2006,0,Movie,"Sam Fell, David Bowers",6.6,Sam Fell
 Romance,2006,0,Movie,Anne Fletcher,6.5,Anne Fletcher
 Romance,2006,0,Movie,Wayne Wang,6.5,Wayne Wang
 Romance,2006,0,Movie,Steven Shainberg,6.5,Steven Shainberg
 Romance,2006,0,Movie,Sofia Coppola,6.5,Sofia Coppola
 Romance,2006,0,Movie,Jae-gon Son,6.4,Jae-gon Son
 Romance,2006,0,Movie,"George Miller, Judy Morris, Warren Coleman",6.4,George Miller
 Romance,2006,0,Movie,Frank Coraci,6.4,Frank Coraci
 Romance,2006,0,Movie,Nick Hurran,6.3,Nick Hurran
 Romance,2006,0,Movie,Andy Fickman,6.3,Andy Fickman
 Romance,2006,0,Movie,Karan Johar,6.1,Karan Johar
 Romance,2006,0,Movie,Kentarô Ohtani,6.1,Kentarô Ohtani
 Romance,2006,0,Movie,Sorin Dan Mihalcescu,6.0,Sorin Dan Mihalcescu
 Romance,2006,0,Movie,Betty Thomas,5.8,Betty Thomas
 Romance,2006,0,Movie,Peyton Reed,5.8,Peyton Reed
 Romance,2006,0,Movie,Nicole Holofcener,5.7,Nicole Holofcener
 Romance,2006,0,Movie,Tom Dey,5.6,Tom Dey
 Romance,2006,0,Movie,John Moore,5.5,John Moore
 Romance,2006,0,Movie,Paul Feig,5.3,Paul Feig
 Romance,2006,0,Series,Jorgo Papavassiliou,5.3,Jorgo Papavassiliou
 Romance,2006,0,Movie,Elizabeth Allen Rosenbaum,5.3,Elizabeth Allen Rosenbaum
 Romance,2006,0,Movie,Anette Winblad,4.7,Anette Winblad
 Romance,2006,0,Movie,Catherine Cyran,4.4,Catherine Cyran
 Romance,2007,0,Movie,Imtiaz Ali,7.9,Imtiaz Ali
 Romance,2007,0,Movie,Makoto Shinkai,7.6,Makoto Shinkai
 Romance,2007,0,Movie,Matthew Vaughn,7.6,Matthew Vaughn
 Romance,2007,0,Movie,Michèle Ohayon,7.5,Michèle Ohayon
 Romance,2007,0,Movie,Takehiko Shinjo,7.5,Takehiko Shinjo
 Romance,2007,0,Movie,John Curran,7.5,John Curran
 Romance,2007,0,Movie,Jay Chou,7.5,Jay Chou
 Romance,2007,0,Movie,Todd Field,7.5,Todd Field
 Romance,2007,0,Movie,Ang Lee,7.5,Ang Lee
 Romance,2007,0,Movie,Cathy Garcia-Molina,7.4,Cathy Garcia-Molina
 Romance,2007,0,Movie,Anurag Basu,7.4,Anurag Basu
 Romance,2007,0,Movie,Vipul Amrutlal Shah,7.1,Vipul Amrutlal Shah
 Romance,2007,0,Movie,"Asger Leth, Milos Loncarevic",7.1,Asger Leth
 Romance,2007,0,Movie,Yimou Zhang,7.0,Yimou Zhang
 Romance,2007,0,Movie,Richard LaGravenese,7.0,Richard LaGravenese
 Romance,2007,0,Movie,Natsuki Imai,7.0,Natsuki Imai
 Romance,2007,0,Movie,Gábor Herendi,6.9,Gábor Herendi
 Romance,2007,0,Movie,Judd Apatow,6.9,Judd Apatow
 Romance,2007,0,Movie,Anees Bazmee,6.9,Anees Bazmee
 Romance,2007,0,Movie,Yukihiko Tsutsumi,6.7,Yukihiko Tsutsumi
 Romance,2007,0,Movie,Farah Khan,6.7,Farah Khan
 Romance,2007,0,Movie,Adam Shankman,6.6,Adam Shankman
 Romance,2007,0,Movie,Maryo J. de los Reyes,6.5,Maryo J. de los Reyes
 Romance,2007,0,Movie,Marc Lawrence,6.5,Marc Lawrence
 Romance,2007,0,Movie,Komgrit Triwimol,6.4,Komgrit Triwimol
 Romance,2007,0,Movie,Preston A. Whitmore II,6.3,Preston A. Whitmore II
 Romance,2007,0,Movie,Scott Hicks,6.3,Scott Hicks
 Romance,2007,0,Movie,Alek Keshishian,6.2,Alek Keshishian
 Romance,2007,0,Movie,Reema Kagti,6.1,Reema Kagti
 Romance,2007,0,Movie,Tae-yun Yoon,6.1,Tae-yun Yoon
 Romance,2007,0,Movie,Susannah Grant,6.0,Susannah Grant
 Romance,2007,0,Movie,Dennis Dugan,5.9,Dennis Dugan
 Romance,2007,0,Movie,Vivian Naefe,5.8,Vivian Naefe
 Romance,2007,0,Movie,"Bobby Farrelly, Peter Farrelly",5.8,Bobby Farrelly
 Romance,2007,0,Movie,Paprika Steen,5.7,Paprika Steen
 Romance,2007,0,Movie,Michael Ian Black,5.6,Michael Ian Black
 Romance,2007,0,Movie,Mark Helfrich,5.6,Mark Helfrich
 Romance,2007,0,Movie,Sylvain White,5.5,Sylvain White
 Romance,2007,0,Movie,Ken Kwapis,5.3,Ken Kwapis
 Romance,2007,0,Movie,Lasse Spang Olsen,5.2,Lasse Spang Olsen
 Romance,2007,0,Movie,Milan Luthria,4.2,Milan Luthria
 Romance,2007,0,Movie,Brian Robbins,4.1,Brian Robbins
 Romance,2008,0,Movie,"Loveleen Tandan, Danny Boyle",8.0,Loveleen Tandan
 Romance,2008,0,Series,Tomas Alfredson,7.9,Tomas Alfredson
 Romance,2008,0,Series,"Angelica Page, Tony Torn",7.9,Angelica Page
 Romance,2008,0,Movie,Tomas Alfredson,7.9,Tomas Alfredson
 Romance,2008,0,Movie,Horatiu Malaele,7.9,Horatiu Malaele
 Romance,2008,0,Movie,David Fincher,7.8,David Fincher
 Romance,2008,0,Movie,Joe Wright,7.8,Joe Wright
 Romance,2008,0,Movie,Ashutosh Gowariker,7.6,Ashutosh Gowariker
 Romance,2008,0,Movie,Abbas Tyrewala,7.5,Abbas Tyrewala
 Romance,2008,0,Movie,Kongdej Jaturanrasamee,7.4,Kongdej Jaturanrasamee
 Romance,2008,0,Movie,Yew Kwang Han,7.4,Yew Kwang Han
 Romance,2008,0,Movie,Lucía Puenzo,7.1,Lucía Puenzo
 Romance,2008,0,Movie,Woody Allen,7.1,Woody Allen
 Romance,2008,0,Movie,Dany Boon,7.1,Dany Boon
 Romance,2008,0,Movie,Adam Brooks,7.1,Adam Brooks
 Romance,2008,0,Movie,Daniel Ribeiro,7.1,Daniel Ribeiro
 Romance,2008,0,Movie,Kentarô Ohtani,7.1,Kentarô Ohtani
 Romance,2008,0,Movie,Nicholas Stoller,7.1,Nicholas Stoller
 Romance,2008,0,Movie,Ha Yoo,7.1,Ha Yoo
 Romance,2008,0,Movie,Katsuhide Motoki,7.0,Katsuhide Motoki
 Romance,2008,0,Movie,Kar-Wai Wong,7.0,Kar-Wai Wong
 Romance,2008,0,Movie,Philippe Aractingi,7.0,Philippe Aractingi
 Romance,2008,0,Movie,Hanung Bramantyo,7.0,Hanung Bramantyo
 Romance,2008,0,Series,Avi Nesher,7.0,Avi Nesher
 Romance,2008,0,Movie,Saul Dibb,6.9,Saul Dibb
 Romance,2008,0,Movie,Ella Lemhagen,6.9,Ella Lemhagen
 Romance,2008,0,Series,Saul Dibb,6.9,Saul Dibb
 Romance,2008,0,Series,Tobi Baumann,6.9,Tobi Baumann
 Romance,2008,0,Movie,Peyton Reed,6.8,Peyton Reed
 Romance,2008,0,Movie,Xiaogang Feng,6.8,Xiaogang Feng
 Romance,2008,0,Movie,"Çagan Irmak, Veysel Aslan",6.8,Çagan Irmak
 Romance,2008,0,Series,"Çagan Irmak, Veysel Aslan",6.8,Çagan Irmak
 Romance,2008,0,Movie,Mark Palansky,6.7,Mark Palansky
 Romance,2008,0,Series,Mark Palansky,6.7,Mark Palansky
 Romance,2008,0,Movie,Cathy Garcia-Molina,6.7,Cathy Garcia-Molina
 Romance,2008,0,Movie,David Koepp,6.7,David Koepp
 Romance,2008,0,Movie,Justin Chadwick,6.7,Justin Chadwick
 Romance,2008,0,Movie,Tetsurô Amino,6.6,Tetsurô Amino
 Romance,2008,0,Movie,Alex Kendrick,6.5,Alex Kendrick
 Romance,2008,0,Movie,Kevin Smith,6.5,Kevin Smith
 Romance,2008,0,Movie,Tarun Mansukhani,6.5,Tarun Mansukhani
 Romance,2008,0,Movie,Sean Anders,6.5,Sean Anders
 Romance,2008,0,Movie,Yun-su Jeon,6.5,Yun-su Jeon
 Romance,2008,0,Movie,Phyllida Lloyd,6.4,Phyllida Lloyd
 Romance,2008,0,Movie,Nami Iguchi,6.3,Nami Iguchi
 Romance,2008,0,Movie,Gurinder Chadha,6.3,Gurinder Chadha
 Romance,2008,0,Movie,Sanaa Hamri,6.2,Sanaa Hamri
 Romance,2008,0,Movie,Jon M. Chu,6.2,Jon M. Chu
 Romance,2008,0,Movie,Nick Moore,6.1,Nick Moore
 Romance,2008,0,Movie,Anne Fletcher,6.1,Anne Fletcher
 Romance,2008,0,Movie,Frédéric Berthe,6.1,Frédéric Berthe
 Romance,2008,0,Movie,George C. Wolfe,6.0,George C. Wolfe
 Romance,2008,0,Movie,Paul Weiland,5.9,Paul Weiland
 Romance,2008,0,Movie,Kamal Sahni,5.8,Kamal Sahni
 Romance,2008,0,Movie,Andy Tennant,5.7,Andy Tennant
 Romance,2008,0,Movie,Mohamed Yassin,5.7,Mohamed Yassin
 Romance,2008,0,Movie,Seth Gordon,5.7,Seth Gordon
 Romance,2008,0,Movie,Michael Patrick King,5.6,Michael Patrick King
 Romance,2008,0,Movie,Yun-su Chong,5.5,Yun-su Chong
 Romance,2008,0,Movie,Fred Wolf,5.5,Fred Wolf
 Romance,2008,0,Movie,Malcolm D. Lee,5.5,Malcolm D. Lee
 Romance,2008,0,Movie,Catherine Hardwicke,5.2,Catherine Hardwicke
 Romance,2008,0,Movie,Aziz Mirza,5.2,Aziz Mirza
 Romance,2008,0,Movie,Catherine Cyran,4.2,Catherine Cyran
 Romance,2008,0,Movie,Enrico Oldoini,3.2,Enrico Oldoini
 Romance,2009,0,Movie,Sion Sono,8.1,Sion Sono
 Romance,2009,0,Series,Alon Gur Arye,7.7,Alon Gur Arye
 Romance,2009,0,Movie,Stephen Daldry,7.6,Stephen Daldry
 Romance,2009,0,Movie,Ayan Mukherjee,7.6,Ayan Mukherjee
 Romance,2009,0,Movie,Fen-fen Cheng,7.5,Fen-fen Cheng
 Romance,2009,0,Movie,Jason Reitman,7.4,Jason Reitman
 Romance,2009,0,Movie,Sam Mendes,7.3,Sam Mendes
 Romance,2009,0,Movie,Takehiko Shinjo,7.2,Takehiko Shinjo
 Romance,2009,0,Movie,Ahmed El Gendy,7.2,Ahmed El Gendy
 Romance,2009,0,Movie,Adisorn Trisirikasem,7.2,Adisorn Trisirikasem
 Romance,2009,0,Movie,Woody Allen,7.1,Woody Allen
 Romance,2009,0,Movie,Chan-wook Park,7.1,Chan-wook Park
 Romance,2009,0,Movie,"Ron Clements, John Musker",7.1,Ron Clements
 Romance,2009,0,Movie,Yuri Kanchiku,7.0,Yuri Kanchiku
 Romance,2009,0,Movie,John Hamburg,7.0,John Hamburg
 Romance,2009,0,Movie,Nora Ephron,7.0,Nora Ephron
 Romance,2009,0,Movie,Somkait Vituranich,6.7,Somkait Vituranich
 Romance,2009,0,Movie,Shin-woo Park,6.6,Shin-woo Park
 Romance,2009,0,Movie,Jin-pyo Park,6.6,Jin-pyo Park
 Romance,2009,0,Movie,Nancy Meyers,6.5,Nancy Meyers
 Romance,2009,0,Movie,Nils Malmros,6.5,Nils Malmros
 Romance,2009,0,Movie,"Matthew Robinson, Ricky Gervais",6.4,Matthew Robinson
 Romance,2009,0,Movie,Tomás Masín,6.4,Tomás Masín
 Romance,2009,0,Movie,Robert Luketic,6.4,Robert Luketic
 Romance,2009,0,Movie,Rajkumar Santoshi,6.4,Rajkumar Santoshi
 Romance,2009,0,Movie,Ken Kwapis,6.4,Ken Kwapis
 Romance,2009,0,Movie,Burr Steers,6.4,Burr Steers
 Romance,2009,0,Movie,José Alvarenga Jr.,6.4,José Alvarenga Jr.
 Romance,2009,0,Movie,Bart Freundlich,6.3,Bart Freundlich
 Romance,2009,0,Movie,Todd Graff,6.3,Todd Graff
 Romance,2009,0,Movie,Terra Shin,6.3,Terra Shin
 Romance,2009,0,Movie,Fausto Brizzi,6.2,Fausto Brizzi
 Romance,2009,0,Movie,Tony Gilroy,6.1,Tony Gilroy
 Romance,2009,0,Movie,Bill Duke,6.1,Bill Duke
 Romance,2009,0,Movie,Jann Turner,5.8,Jann Turner
 Romance,2009,0,Movie,Mark Waters,5.8,Mark Waters
 Romance,2009,0,Movie,Rob Marshall,5.8,Rob Marshall
 Romance,2009,0,Movie,Dénes Orosz,5.8,Dénes Orosz
 Romance,2009,0,Movie,Brandon Camp,5.7,Brandon Camp
 Romance,2009,0,Movie,Andrew Lau,5.6,Andrew Lau
 Romance,2009,0,Movie,Vicky Jenson,5.3,Vicky Jenson
 Romance,2009,0,Movie,Ekachai Uekrongtham,5.3,Ekachai Uekrongtham
 Romance,2009,0,Movie,Vlad Lanne,5.2,Vlad Lanne
 Romance,2009,0,Movie,Wael Ihsan,5.2,Wael Ihsan
 Romance,2009,0,Movie,Kevin Tancharoen,5.1,Kevin Tancharoen
 Romance,2009,0,Movie,Steve Shill,5.0,Steve Shill
 Romance,2009,0,Movie,Marc Lawrence,4.9,Marc Lawrence
 Romance,2009,0,Movie,"Kasia Adamik, Agnieszka Holland",4.9,Kasia Adamik
 Romance,2009,0,Movie,Phil Traill,4.8,Phil Traill
 Romance,2009,0,Movie,Lara Shapiro,4.8,Lara Shapiro
 Romance,2009,0,Movie,Robert Rodriguez,4.7,Robert Rodriguez
 Romance,2009,0,Movie,Chris Weitz,4.7,Chris Weitz
 Romance,2009,0,Movie,Ashutosh Gowariker,4.6,Ashutosh Gowariker
 Romance,2009,0,Movie,Riccardo Donna,4.6,Riccardo Donna
 Romance,2009,0,Movie,Volfango De Biasi,4.4,Volfango De Biasi
 Romance,2009,0,Movie,Prem Soni,3.5,Prem Soni
 Romance,2009,0,Movie,Ishaan Trivedi,2.9,Ishaan Trivedi
 Romance,2010,0,Movie,"Yasuhiro Takemoto, Tatsuya Ishihara",8.1,Yasuhiro Takemoto
 Romance,2010,0,Movie,J.L. Topkis,8.1,J.L. Topkis
 Romance,2010,0,Movie,Rob Reiner,7.7,Rob Reiner
 Romance,2010,0,Movie,Tom Ford,7.6,Tom Ford
 Romance,2010,0,Movie,Banjong Pisanthanakun,7.5,Banjong Pisanthanakun
 Romance,2010,0,Movie,Edgar Wright,7.5,Edgar Wright
 Romance,2010,0,Movie,Lisa Loves,7.4,Lisa Loves
 Romance,2010,0,Movie,Abhishek Chaubey,7.3,Abhishek Chaubey
 Romance,2010,0,Movie,Daoud Abdel Sayed,7.3,Daoud Abdel Sayed
 Romance,2010,0,Movie,Paul Haggis,7.3,Paul Haggis
 Romance,2010,0,Movie,Jean-Marc Vallée,7.3,Jean-Marc Vallée
 Romance,2010,0,Movie,Ferzan Ozpetek,7.3,Ferzan Ozpetek
 Romance,2010,0,Movie,Zsombor Dyga,7.3,Zsombor Dyga
 Romance,2010,0,Movie,Pedro Almodóvar,7.2,Pedro Almodóvar
 Romance,2010,0,Movie,Ho-Cheung Pang,7.2,Ho-Cheung Pang
 Romance,2010,0,Movie,"Ryan Fleck, Anna Boden",7.1,Ryan Fleck
 Romance,2010,0,Movie,Allen Coulter,7.1,Allen Coulter
 Romance,2010,0,Movie,Xavier Dolan,7.1,Xavier Dolan
 Romance,2010,0,Movie,Sang-il Lee,7.1,Sang-il Lee
 Romance,2010,0,Movie,Nicholas Fackler,7.1,Nicholas Fackler
 Romance,2010,0,Movie,Lisa Cholodenko,7.0,Lisa Cholodenko
 Romance,2010,0,Movie,Naoto Kumazawa,7.0,Naoto Kumazawa
 Romance,2010,0,Movie,Will Gluck,7.0,Will Gluck
 Romance,2010,0,Movie,Edward Zwick,6.7,Edward Zwick
 Romance,2010,0,Movie,Takeshi Kobayashi,6.7,Takeshi Kobayashi
 Romance,2010,0,Movie,Pascal Chaumeil,6.7,Pascal Chaumeil
 Romance,2010,0,Movie,Sang-soo Hong,6.7,Sang-soo Hong
 Romance,2010,0,Movie,Julie Bertuccelli,6.6,Julie Bertuccelli
 Romance,2010,0,Movie,Hyun-seok Kim,6.6,Hyun-seok Kim
 Romance,2010,0,Movie,John Stockwell,6.5,John Stockwell
 Romance,2010,0,Movie,Bertrand Tavernier,6.5,Bertrand Tavernier
 Romance,2010,0,Movie,Gary Winick,6.5,Gary Winick
 Romance,2010,0,Movie,Greg Berlanti,6.5,Greg Berlanti
 Romance,2010,0,Movie,Roger Michell,6.5,Roger Michell
 Romance,2010,0,Movie,Anand Tucker,6.5,Anand Tucker
 Romance,2010,0,Movie,You-Jeong Jang,6.5,You-Jeong Jang
 Romance,2010,0,Movie,Khalid Marie,6.4,Khalid Marie
 Romance,2010,0,Movie,Dae-woo Kim,6.4,Dae-woo Kim
 Romance,2010,0,Movie,Clint Eastwood,6.4,Clint Eastwood
 Romance,2010,0,Movie,Burr Steers,6.4,Burr Steers
 Romance,2010,0,Movie,Jim Field Smith,6.4,Jim Field Smith
 Romance,2010,0,Movie,Steve Antin,6.4,Steve Antin
 Romance,2010,0,Movie,Lasse Hallström,6.3,Lasse Hallström
 Romance,2010,0,Movie,Shawn Levy,6.3,Shawn Levy
 Romance,2010,0,Movie,Mike Mitchell,6.3,Mike Mitchell
 Romance,2010,0,Movie,Andrew Jarecki,6.3,Andrew Jarecki
 Romance,2010,0,Movie,Tova Magnusson,6.3,Tova Magnusson
 Romance,2010,0,Movie,Woody Allen,6.3,Woody Allen
 Romance,2010,0,Movie,Atom Egoyan,6.3,Atom Egoyan
 Romance,2010,0,Movie,Jon M. Chu,6.2,Jon M. Chu
 Romance,2010,0,Movie,Dennis Gansel,6.2,Dennis Gansel
 Romance,2010,0,Movie,Julio Medem,6.1,Julio Medem
 Romance,2010,0,Movie,"Will Speck, Josh Gordon",6.1,Will Speck
 Romance,2010,0,Movie,Florian Henckel von Donnersmarck,6.0,Florian Henckel von Donnersmarck
 Romance,2010,0,Movie,Hans Canosa,6.0,Hans Canosa
 Romance,2010,0,Movie,"Dania Pasquini, Max Giwa",5.9,Dania Pasquini
 Romance,2010,0,Movie,Ryan Murphy,5.8,Ryan Murphy
 Romance,2010,0,Movie,Gabriele Muccino,5.8,Gabriele Muccino
 Romance,2010,0,Movie,Garry Marshall,5.7,Garry Marshall
 Romance,2010,0,Movie,Andy Tennant,5.6,Andy Tennant
 Romance,2010,0,Movie,Christopher Thompson,5.6,Christopher Thompson
 Romance,2010,0,Movie,Punit Malhotra,5.6,Punit Malhotra
 Romance,2010,0,Movie,Paul Weitz,5.5,Paul Weitz
 Romance,2010,0,Movie,Robert Luketic,5.5,Robert Luketic
 Romance,2010,0,Movie,James L. Brooks,5.4,James L. Brooks
 Romance,2010,0,Movie,"Ben Gluck, Anthony Bell",5.2,Ben Gluck
 Romance,2010,0,Movie,Danish Aslam,5.2,Danish Aslam
 Romance,2010,0,Movie,David Slade,5.0,David Slade
 Romance,2010,0,Movie,Chi Kai Fok,4.7,Chi Kai Fok
 Romance,2010,0,Movie,Tyler Perry,4.7,Tyler Perry
 Romance,2010,0,Movie,Catherine Cyran,4.6,Catherine Cyran
 Romance,2010,0,Movie,Michael Patrick King,4.5,Michael Patrick King
 Romance,2010,0,Movie,Vipul Amrutlal Shah,4.2,Vipul Amrutlal Shah
 Romance,2011,0,Movie,Edward Yang,8.4,Edward Yang
 Romance,2011,0,Series,"Toru Kitahata, Hisashi Saitô",8.3,Toru Kitahata
 Romance,2011,0,Movie,Woody Allen,7.7,Woody Allen
 Romance,2011,0,Movie,Jonathan Levine,7.6,Jonathan Levine
 Romance,2011,0,Movie,Giddens Ko,7.6,Giddens Ko
 Romance,2011,0,Movie,Nicholas Paul Ybarra,7.5,Nicholas Paul Ybarra
 Romance,2011,0,Movie,Chayanop Boonprakob,7.5,Chayanop Boonprakob
 Romance,2011,0,Movie,Gorô Miyazaki,7.4,Gorô Miyazaki
 Romance,2011,0,Movie,Derek Cianfrance,7.4,Derek Cianfrance
 Romance,2011,0,Movie,Ömer Faruk Sorak,7.3,Ömer Faruk Sorak
 Romance,2011,0,Movie,Alexandru Maftei,7.3,Alexandru Maftei
 Romance,2011,0,Movie,Sharif Arafah,7.3,Sharif Arafah
 Romance,2011,0,Movie,Cary Joji Fukunaga,7.3,Cary Joji Fukunaga
 Romance,2011,0,Movie,Jirí Vejdelek,7.1,Jirí Vejdelek
 Romance,2011,0,Movie,Juraj Herz,7.1,Juraj Herz
 Romance,2011,0,Movie,Cláudio Torres,7.0,Cláudio Torres
 Romance,2011,0,Movie,Lone Scherfig,7.0,Lone Scherfig
 Romance,2011,0,Movie,"Glenn Ficarra, John Requa",7.0,Glenn Ficarra
 Romance,2011,0,Movie,Jean-Pierre Améris,6.9,Jean-Pierre Améris
 Romance,2011,0,Movie,In-ho Hwang,6.9,In-ho Hwang
 Romance,2011,0,Movie,Radu Muntean,6.9,Radu Muntean
 Romance,2011,0,Movie,Paul Feig,6.8,Paul Feig
 Romance,2011,0,Movie,Hitoshi Ône,6.8,Hitoshi Ône
 Romance,2011,0,Movie,Sion Sono,6.8,Sion Sono
 Romance,2011,0,Movie,Aanand L. Rai,6.8,Aanand L. Rai
 Romance,2011,0,Movie,Alexandra-Therese Keining,6.8,Alexandra-Therese Keining
 Romance,2011,0,Movie,Tanya Wexler,6.7,Tanya Wexler
 Romance,2011,0,Movie,Andrew Lau,6.7,Andrew Lau
 Romance,2011,0,Movie,Bibo Bergeron,6.7,Bibo Bergeron
 Romance,2011,0,Movie,Hua-Tao Teng,6.5,Hua-Tao Teng
 Romance,2011,0,Movie,Will Gluck,6.5,Will Gluck
 Romance,2011,0,Movie,Clint Eastwood,6.5,Clint Eastwood
 Romance,2011,0,Movie,Dennis Dugan,6.4,Dennis Dugan
 Romance,2011,0,Movie,Michael Damian,6.4,Michael Damian
 Romance,2011,0,Movie,Ruel S. Bayani,6.3,Ruel S. Bayani
 Romance,2011,0,Movie,Phil Traill,6.3,Phil Traill
 Romance,2011,0,Movie,Somching Srisupap,6.3,Somching Srisupap
 Romance,2011,0,Movie,Michael Dowse,6.3,Michael Dowse
 Romance,2011,0,Movie,Rune Schjøtt,6.3,Rune Schjøtt
 Romance,2011,0,Movie,Ivan Reitman,6.2,Ivan Reitman
 Romance,2011,0,Movie,Ömer Vargi,6.2,Ömer Vargi
 Romance,2011,0,Movie,Handan Ipekçi,6.2,Handan Ipekçi
 Romance,2011,0,Movie,Tom Hanks,6.1,Tom Hanks
 Romance,2011,0,Movie,Levan Gabriadze,6.0,Levan Gabriadze
 Romance,2011,0,Movie,Andrea Arnold,6.0,Andrea Arnold
 Romance,2011,0,Movie,Tarsem Singh,6.0,Tarsem Singh
 Romance,2011,0,Movie,Luke Greenfield,5.9,Luke Greenfield
 Romance,2011,0,Movie,Craig Brewer,5.9,Craig Brewer
 Romance,2011,0,Movie,Tung-Shing Yee,5.9,Tung-Shing Yee
 Romance,2011,0,Movie,"Bobby Farrelly, Peter Farrelly",5.8,Bobby Farrelly
 Romance,2011,0,Movie,Ali Abbas Zafar,5.8,Ali Abbas Zafar
 Romance,2011,0,Movie,Garry Marshall,5.7,Garry Marshall
 Romance,2011,0,Movie,Paul W.S. Anderson,5.7,Paul W.S. Anderson
 Romance,2011,0,Movie,Jason Winer,5.7,Jason Winer
 Romance,2011,0,Movie,Daniel Barnz,5.6,Daniel Barnz
 Romance,2011,0,Movie,Jake Kasdan,5.6,Jake Kasdan
 Romance,2011,0,Movie,Angel Gracia,5.5,Angel Gracia
 Romance,2011,0,Movie,Catherine Hardwicke,5.5,Catherine Hardwicke
 Romance,2011,0,Movie,Ahmad Samir Farag,5.5,Ahmad Samir Farag
 Romance,2011,0,Movie,Kazuhiro Yokoyama,5.3,Kazuhiro Yokoyama
 Romance,2011,0,Movie,Hitoshi Yazaki,5.3,Hitoshi Yazaki
