Genre,Date,X,Y
 Adventure,2009,Brad Silberling,5.3
 Adventure,2009,Kasia Adamik,4.9
 Adventure,2009, Agnieszka Holland,4.9
 Adventure,2009,Mark A.Z. Dippé,4.2
 Adventure,2010,Christopher Nolan,8.8
 Adventure,2010,Lee Unkrich,8.2
 Adventure,2010,Dean DeBlois,8.1
 Adventure,2010, Chris Sanders,8.1
 Adventure,2010,J.L. Topkis,8.1
 Adventure,2010,Tom Owens,7.7
 Adventure,2010,Tom Clegg,7.3
 Adventure,2010,Jon Favreau,7.0
 Adventure,2010, Allen Hughes,6.9
 Adventure,2010,Zack Snyder,6.9
 Adventure,2010,Albert Hughes,6.9
 Adventure,2010,Sam Liu,6.8
 Adventure,2010,Joe Carnahan,6.7
 Adventure,2010,Ridley Scott,6.6
 Adventure,2010,Tetsurô Amino,6.5
 Adventure,2010,Kôzô Kusuba,6.5
 Adventure,2010,Sylvester Stallone,6.5
 Adventure,2010,Nimród Antal,6.4
 Adventure,2010,Sylvain White,6.3
 Adventure,2010,Mike Mitchell,6.3
 Adventure,2010,Maria Lindberg,6.1
 Adventure,2010,Paul W.S. Anderson,5.8
 Adventure,2010,Louis Leterrier,5.8
 Adventure,2010,Luc Besson,5.5
 Adventure,2010, Anthony Bell,5.2
 Adventure,2010,Ben Gluck,5.2
 Adventure,2010,Greg Tiernan,5.0
 Adventure,2010,David Slade,5.0
 Adventure,2010,Eric Brevig,4.6
 Adventure,2010,Brad Peyton,4.3
 Adventure,2010,M. Night Shyamalan,4.0
 Adventure,2011,Naoko Yamada,7.6
 Adventure,2011,Guy Ritchie,7.5
 Adventure,2011,Yukiyo Teramoto,7.4
 Adventure,2011,Justin Lin,7.3
 Adventure,2011,Steven Spielberg,7.25
 Adventure,2011,Gore Verbinski,7.2
 Adventure,2011,Makoto Shinkai,7.2
 Adventure,2011,Jennifer Yuh Nelson,7.2
 Adventure,2011,Barry Cook,7.1
 Adventure,2011, Sarah Smith,7.1
 Adventure,2011,Carlos Saldanha,6.9
 Adventure,2011,Joe Wright,6.8
 Adventure,2011,Bibo Bergeron,6.7
 Adventure,2011,Chris Miller,6.6
 Adventure,2011,Sam Liu,6.3
 Adventure,2011,Oliver Parker,6.3
 Adventure,2011,Michael Bay,6.2
 Adventure,2011,Kevin Macdonald,6.2
 Adventure,2011,Zack Snyder,6.0
 Adventure,2011, David Peers,5.900000000000001
 Adventure,2011, Gary Eck,5.900000000000001
 Adventure,2011,George Miller,5.900000000000001
 Adventure,2011,Alister Grierson,5.9
 Adventure,2011,Takashi Miike,5.8
 Adventure,2011,Paul W.S. Anderson,5.7
 Adventure,2011, David Alaux,5.6
 Adventure,2011,Eric Tosti,5.6
 Adventure,2011,Martin Campbell,5.5
 Adventure,2011,Tanit Jitnukul,5.5
 Adventure,2011,Christian Ditter,5.4
 Adventure,2011,Dominic Sena,5.4
 Adventure,2011,Tim Hill,5.4
 Adventure,2011,Raja Gosnell,5.4
 Adventure,2011,Marcus Nispel,5.2
 Adventure,2011,Cody Cameron,5.1
 Adventure,2011,Chris Gorak,4.9
 Adventure,2011,Satyajit Bhatkal,4.0
 Adventure,2011,Robert Rodriguez,3.5
 Adventure,2012,Christopher Nolan,8.4
 Adventure,2012,Kenji Kamiyama,8.0
 Adventure,2012,Joss Whedon,8.0
 Adventure,2012,Tatsuya Nagamine,7.9
 Adventure,2012,Toshiyuki Kubooka,7.699999999999999
 Adventure,2012,Hiromasa Yonebayashi,7.6
 Adventure,2012,Keishi Ohtomo,7.5
 Adventure,2012,Noriyuki Abe,7.4
 Adventure,2012,Peter Ramsey,7.3
 Adventure,2012,Hiroyuki Okiura,7.3
 Adventure,2012,Ermek Tursunov,7.3
 Adventure,2012,Atsushi Takahashi,7.2
 Adventure,2012,Gary Ross,7.2
 Adventure,2012,Masaya Fujimori,7.1
 Adventure,2012,Kazuya Murata,7.0
 Adventure,2012, Chris Butler,7.0
 Adventure,2012,Sam Fell,7.0
 Adventure,2012, Jean-Christophe Lie,7.0
 Adventure,2012,Rémi Bezançon,7.0
 Adventure,2012,Marc Webb,6.9
 Adventure,2012,Eric Darnell,6.8
 Adventure,2012,Barry Sonnenfeld,6.8
 Adventure,2012,Arnab Chaudhuri,6.8
 Adventure,2012, Tom McGrath,6.8
 Adventure,2012, Conrad Vernon,6.8
 Adventure,2012,Kôzô Kusuba,6.7
 Adventure,2012,Jamie Mitchell,6.7
 Adventure,2012, Peter Lord,6.7
 Adventure,2012,Jeff Newitt,6.7
 Adventure,2012,Simon West,6.6
 Adventure,2012,Chi-Leung Law,6.6
 Adventure,2012,Tony Gilroy,6.6
 Adventure,2012, Steve Martino,6.5
 Adventure,2012,Mike Thurmeier,6.5
 Adventure,2012,Scott Waugh,6.5
 Adventure,2012, Mike McCoy,6.5
 Adventure,2012,Kyle Balda,6.4
 Adventure,2012, Chris Renaud,6.4
 Adventure,2012,Len Wiseman,6.3
 Adventure,2012,Stuart Beattie,6.2
 Adventure,2012,Stephen Fung,6.15
 Adventure,2012,M.J. Bassett,6.1
 Adventure,2012,Naoyoshi Shiotani,6.1
 Adventure,2012,Rupert Sanders,6.1
 Adventure,2012, Ben Stassen,6.0
 Adventure,2012,Mimi Maynard,6.0
 Adventure,2012,Heitor Dhalia,5.9
 Adventure,2012,Peter Berg,5.8
 Adventure,2012,Brad Peyton,5.8
 Adventure,2012,Wayne Thornley,5.8
 Adventure,2012,Rajiv Chilaka,5.7
 Adventure,2012,Kari Juusonen,5.7
 Adventure,2012,Jonathan Liebesman,5.7
 Adventure,2012, Jørgen Lerdam,5.7
 Adventure,2012,Paco Plaza,5.0
 Adventure,2012,Mysskin,4.9
 Adventure,2012,John Stockwell,4.3
 Adventure,2013,Isao Takahata,8.0
 Adventure,2013,Toshiyuki Kubooka,7.9
 Adventure,2013,J.J. Abrams,7.7
 Adventure,2013,Francis Lawrence,7.5
 Adventure,2013,Yasuhiro Yoshiura,7.4
 Adventure,2013, Chris Renaud,7.3
 Adventure,2013,Pierre Coffin,7.3
 Adventure,2013, Chris Sanders,7.2
 Adventure,2013,Kirk DeMicco,7.2
 Adventure,2013,Shane Black,7.1
 Adventure,2013,Masahiko Murata,7.0
 Adventure,2013,Justin Lin,7.0
 Adventure,2013,Zack Snyder,7.0
 Adventure,2013,Joseph Kosinski,7.0
 Adventure,2013,Marc Forster,7.0
 Adventure,2013,Guillermo del Toro,6.9
 Adventure,2013,Alan Taylor,6.9
 Adventure,2013,Douglas Carrigan,6.9
 Adventure,2013,Noriaki Akitaya,6.8
 Adventure,2013,Yukiyo Teramoto,6.8
 Adventure,2013,Chris Wedge,6.7
 Adventure,2013,Dean Parisot,6.6
 Adventure,2013,Gavin Hood,6.6
 Adventure,2013,Fede Alvarez,6.5
 Adventure,2013,Rob Silvestri,6.5
 Adventure,2013,Juan José Campanella,6.5
 Adventure,2013,David Twohy,6.4
 Adventure,2013,David Soren,6.4
 Adventure,2013,Cody Cameron,6.4
 Adventure,2013, Kris Pearn,6.4
 Adventure,2013,Tomohiko Itô,6.3
 Adventure,2013,Alan Yuen,6.2
 Adventure,2013,Jackie Chan,6.1
 Adventure,2013,Enrique Gato,5.9
 Adventure,2013,Manuel Carballo,5.9
 Adventure,2013,Cal Brunker,5.9
 Adventure,2013,Harald Zwart,5.9
 Adventure,2013,Jon M. Chu,5.8
 Adventure,2013,Jimmy Hayward,5.8
 Adventure,2013,Anthony Silverston,5.7
 Adventure,2013, Vincent Kesteloot,5.6000000000000005
 Adventure,2013,Mimi Maynard,5.6000000000000005
 Adventure,2013, Ben Stassen,5.6000000000000005
 Adventure,2013, Aaron Seelman,5.4
 Adventure,2013,Leon Joosen,5.4
 Adventure,2013,Raja Gosnell,5.3
 Adventure,2013,Barry Cook,5.2
 Adventure,2013, Neil Nightingale,5.2
 Adventure,2013,Richard Rich,5.1
 Adventure,2013,Nancy Florence Savard,5.0
 Adventure,2013,M. Night Shyamalan,4.8
 Adventure,2013,Tibor Takács,3.3
 Adventure,2013,Jianjun Sun,2.3
 Adventure,2014,Doug Liman,7.9
 Adventure,2014,Dean DeBlois,7.8
 Adventure,2014, Phil Lord,7.7
 Adventure,2014,Hayato Date,7.7
 Adventure,2014,Christopher Miller,7.7
 Adventure,2014,Keishi Ohtomo,7.6
 Adventure,2014,Matt Reeves,7.6
 Adventure,2014,Tetsurô Araki,7.5
 Adventure,2014,Jorge R. Gutiérrez,7.3
 Adventure,2014,Tomasz Niedzwiedz,7.2
 Adventure,2014,Masahiro Hosoda,7.2
 Adventure,2014,Stéphane Berla,7.0
 Adventure,2014,Elaine Bogan,7.0
 Adventure,2014, John Sanford,7.0
 Adventure,2014, Mathias Malzieu,7.0
 Adventure,2014,Kôbun Shizuno,6.8
 Adventure,2014,Rob Minkoff,6.8
 Adventure,2014,Eric Darnell,6.7
 Adventure,2014,Seiji Mizushima,6.7
 Adventure,2014, Simon J. Smith,6.7
 Adventure,2014,Neil Burger,6.6
 Adventure,2014,Rick Morales,6.6
 Adventure,2014,Rob Silvestri,6.6
 Adventure,2014,Marc Webb,6.6
 Adventure,2014,Francis Lawrence,6.6
 Adventure,2014, Seth Rogen,6.5
 Adventure,2014,Evan Goldberg,6.5
 Adventure,2014,Peter Thorwarth,6.5
 Adventure,2014,Gareth Edwards,6.400000000000001
 Adventure,2014,Shinji Aramaki,6.4
 Adventure,2014,James DeMonaco,6.4
 Adventure,2014,Toa Fraser,6.3
 Adventure,2014,Yuefeng Song,6.3
 Adventure,2014,Brandon Oldenburg,6.3
 Adventure,2014,Carlos Saldanha,6.3
 Adventure,2014, Limbert Fabian,6.3
 Adventure,2014,Scott Derrickson,6.2
 Adventure,2014,Patrick Hughes,6.1
 Adventure,2014,Brett Ratner,6.0
 Adventure,2014,Ridley Scott,6.0
 Adventure,2014,Jonathan Liebesman,5.8
 Adventure,2014,Ernie Barbarash,5.8
 Adventure,2014,Steven Quale,5.8
 Adventure,2014,Darren Aronofsky,5.7
 Adventure,2014,Peter Lepeniotis,5.7
 Adventure,2014,Michael Bay,5.6
 Adventure,2014,Paul W.S. Anderson,5.5
 Adventure,2014,Joe Pearson,5.4
 Adventure,2014,Jaume Balagueró,5.3
 Adventure,2014,Iginio Straffi,5.2
 Adventure,2014,Kompin Kemgumnird,5.0
 Adventure,2014,Eric Tsang,5.0
 Adventure,2014, Xin Xin Xiong,5.0
 Adventure,2014,Rob Meltzer,4.9
 Adventure,2014,Renny Harlin,4.2
 Adventure,2014,Uwe Boll,3.1
 Adventure,2015, Austin Peck,8.1
 Adventure,2015,Anneliese Vandenberg,8.1
 Adventure,2015,Tomm Moore,8.1
 Adventure,2015,George Miller,8.1
 Adventure,2015,Matthew Vaughn,7.7
 Adventure,2015,Mamoru Hosoda,7.7
 Adventure,2015,Tsuneo Kobayashi,7.6
 Adventure,2015,Jerry Rothwell,7.6
 Adventure,2015,Keitarô Motonaga,7.5
 Adventure,2015,Christopher McQuarrie,7.4
 Adventure,2015,Tadayoshi Yamamuro,7.3
 Adventure,2015,Robert Zemeckis,7.3
 Adventure,2015,Peyton Reed,7.3
 Adventure,2015,Mark Burton,7.3
 Adventure,2015,Joss Whedon,7.3
 Adventure,2015,Guy Ritchie,7.3
 Adventure,2015, Richard Starzak,7.3
 Adventure,2015, Benoît Philippon,7.2
 Adventure,2015,Daniel Snaddon,7.2
 Adventure,2015,Steve Loter,7.2
 Adventure,2015, Jeroen Jaspaert,7.2
 Adventure,2015,Alexandre Heboyan,7.2
 Adventure,2015,Baltasar Kormákur,7.1
 Adventure,2015,James Wan,7.1
 Adventure,2015,Colin Trevorrow,7.0
 Adventure,2015,John Maclean,6.9
 Adventure,2015,Ron Howard,6.9
 Adventure,2015,Osamu Kaneda,6.7
 Adventure,2015,Dani de la Torre,6.6
 Adventure,2015,Francis Lawrence,6.6
 Adventure,2015,Yoshihiro Osugi,6.5
 Adventure,2015, Pierre Coffin,6.4
 Adventure,2015,Kevin Macdonald,6.4
 Adventure,2015,Becky Bristow,6.4
 Adventure,2015,Daniel Monzón,6.4
 Adventure,2015, Jerry Hibbert,6.4
 Adventure,2015,Kyle Balda,6.4
 Adventure,2015,Alan Taylor,6.3
 Adventure,2015,Wes Ball,6.3
 Adventure,2015,Rob Silvestri,6.2
 Adventure,2015, Mimi Maynard,6.2
 Adventure,2015, Jeremy Degruson,6.2
 Adventure,2015,Ben Stassen,6.2
 Adventure,2015,Javier Ruiz Caldera,6.1
 Adventure,2015,Christian Ryltenius,6.1
 Adventure,2015,Brad Peyton,6.1
 Adventure,2015,Breck Eisner,6.0
 Adventure,2015, Paul Tibbitt,6.0
 Adventure,2015,Mike Mitchell,6.0
 Adventure,2015,Enrique Gato,5.9
 Adventure,2015, Sean McCormack,5.8
 Adventure,2015,Toby Genkel,5.8
 Adventure,2015, Kim-Ching Luk,5.6
 Adventure,2015,Lok Man Leung,5.6
 Adventure,2015,David Koepp,5.5
 Adventure,2015,Christian De Vita,5.5
 Adventure,2015,Sergei Bodrov,5.5
 Adventure,2015,Alain Darborg,5.4
 Adventure,2015,Jalmari Helander,5.4
 Adventure,2015, Lana Wachowski,5.3
 Adventure,2015,Lilly Wachowski,5.3
 Adventure,2015,Ericson Core,5.3
 Adventure,2015,Tomohiro Kawamura,5.2
 Adventure,2015, Yoshihiro Komori,5.2
 Adventure,2015,Camille Delamarre,5.2
 Adventure,2015,Sven Unterwaldt Jr.,5.1
 Adventure,2015,Mitch Schauer,5.1
 Adventure,2015, Eric Radomski,5.1
 Adventure,2015,Walt Becker,5.0
 Adventure,2015,Shinji Higuchi,4.9
 Adventure,2015,Frank Coraci,4.8
 Adventure,2015,Jay Surridge,4.7
 Adventure,2015,Harald Siepermann,4.6
 Adventure,2015, Boris Aljinovic,4.6
 Adventure,2015,Nick Powell,4.6
 Adventure,2015,Alberto Mar,4.5
 Adventure,2015,Maksim Fadeev,4.4
 Adventure,2015, Stephen E. Rivkin,4.3
 Adventure,2015,Josh Trank,4.3
 Adventure,2015,Sean Cain,3.3
 Adventure,2016,Tim Miller,8.0
 Adventure,2016,Alejandro G. Iñárritu,8.0
 Adventure,2016,Keitarô Motonaga,7.9
 Adventure,2016,Travis Knight,7.8
 Adventure,2016, Anthony Russo,7.8
 Adventure,2016,Joe Russo,7.8
 Adventure,2016,Mark Osborne,7.7
 Adventure,2016,Koichi Sakamoto,7.7
 Adventure,2016,Jess Bianchi,7.7
 Adventure,2016,Scott Derrickson,7.5
 Adventure,2016,Park Hoon-jung,7.3
 Adventure,2016,Jennifer Yuh Nelson,7.1
 Adventure,2016,Xuan Liang,7.1
 Adventure,2016,Rodrigo Sorogoyen,7.1
 Adventure,2016,Rodolphe Guenoden,7.1
 Adventure,2016,Justin Lin,7.1
 Adventure,2016, Alessandro Carloni,7.1
 Adventure,2016, Chun Zhang,7.1
 Adventure,2016,Roel Reiné,7.0
 Adventure,2016,Bryan Singer,6.9
 Adventure,2016, Doug Sweetland,6.8
 Adventure,2016,Tian Xiao Peng,6.8
 Adventure,2016,Takeshi Nozue,6.8
 Adventure,2016,Shinji Higuchi,6.8
 Adventure,2016, Hideaki Anno,6.8
 Adventure,2016,Nicholas Stoller,6.8
 Adventure,2016,Ilya Naishuller,6.7
 Adventure,2016,Dante Lam,6.6
 Adventure,2016,Mike Mitchell,6.5
 Adventure,2016,Jon M. Chu,6.5
 Adventure,2016, Walt Dohrn,6.5
 Adventure,2016,Zack Snyder,6.4
 Adventure,2016,Clay Kaytis,6.3
 Adventure,2016,Daniel Calparsoro,6.3
 Adventure,2016,Nic Mathieu,6.3
 Adventure,2016, Fergal Reilly,6.3
 Adventure,2016,David Yates,6.2
 Adventure,2016,Ron Howard,6.2
 Adventure,2016,Louis Leterrier,6.2
 Adventure,2016,Conrad Vernon,6.1
 Adventure,2016, Greg Tiernan,6.1
 Adventure,2016,Woo-Ping Yuen,6.1
 Adventure,2016,David Ayer,6.0
 Adventure,2016,Dave Green,6.0
 Adventure,2016,Kike Maíllo,5.9
 Adventure,2016,Galina Miklínová,5.9
 Adventure,2016,Soi Cheang,5.833333333333333
 Adventure,2016,Sheng Ding,5.8
 Adventure,2016,Robert Schwentke,5.7
 Adventure,2016,Steven Brill,5.7
 Adventure,2016,Dennis Gansel,5.7
 Adventure,2016,Ashutosh Gowariker,5.7
 Adventure,2016,Renny Harlin,5.7
 Adventure,2016,Justin Kurzel,5.7
 Adventure,2016,Andy Tennant,5.7
 Adventure,2016, Kevin Munroe,5.6
 Adventure,2016,Osamu Kaneda,5.6
 Adventure,2016,Jericca Cleland,5.6
 Adventure,2016,Bedran Güzel,5.6
 Adventure,2016,Alex Proyas,5.4
 Adventure,2016,Manuk Depoyan,5.4
 Adventure,2016,J Blakeson,5.2
 Adventure,2016,Roland Emmerich,5.2
 Adventure,2016,Karen J. Lloyd,4.9
 Adventure,2016,Stewart Hendler,4.6
 Adventure,2016,Joaquín Mazón,4.6
 Adventure,2016,Tod Williams,4.4
 Adventure,2016,Tim Maltby,3.8
 Adventure,2016,Trevor Wall,3.4
 Adventure,2016,Sermiyan Midyat,2.8
 Adventure,2016,Mark Atkins,2.6
 Adventure,2016,Ali Bin Matar,2.1
 Adventure,2016, Ibrahim Bin Mohamed,2.1
 Adventure,2016,Laura Beth Love,2.0
 Adventure,2017, Toshiyuki Tsuru,7.9
 Adventure,2017,Hiroyuki Yamashita,7.9
 Adventure,2017,Atsuko Ishizuka,7.5
 Adventure,2017,Tomohiko Itô,7.4
 Adventure,2017,Jon Watts,7.4
 Adventure,2017,Patty Jenkins,7.4
 Adventure,2017,Matt Reeves,7.4
 Adventure,2017,Bong Joon Ho,7.3
 Adventure,2017,Hiroaki Miyamoto,7.2
 Adventure,2017,Keitarô Motonaga,7.2
 Adventure,2017,Masaaki Yuasa,7.199999999999999
 Adventure,2017,Tatsuma Minamikawa,7.1
 Adventure,2017, Josh Wakely,7.0
 Adventure,2017,Pablo De La Torre,7.0
 Adventure,2017,Kazuya Tsurumaki,7.0
 Adventure,2017,Alexandre Astier,6.9
 Adventure,2017,Jake Kasdan,6.9
 Adventure,2017, Louis Clichy,6.9
 Adventure,2017,Tommy Wirkola,6.9
 Adventure,2017,Raúl Arévalo,6.8
 Adventure,2017,Hiromasa Yonebayashi,6.8
 Adventure,2017, Giles New,6.8
 Adventure,2017,Matthew Vaughn,6.7
 Adventure,2017,Raz Degan,6.7
 Adventure,2017,Guy Ritchie,6.7
 Adventure,2017,Victor-Hugo Borges,6.7
 Adventure,2017,Greg McLean,6.7
 Adventure,2017,Carlos Saldanha,6.7
 Adventure,2017,F. Gary Gray,6.7
 Adventure,2017,Colm McCarthy,6.6
 Adventure,2017,Jordan Vogt-Roberts,6.6
 Adventure,2017,Zsolt Pálfi,6.6
 Adventure,2017,Amal Neerad,6.5
 Adventure,2017,Ramiz Ilham Khan,6.5
 Adventure,2017, Maitrey Bajpai,6.5
 Adventure,2017,Luc Besson,6.5
 Adventure,2017,Atsushi Takahashi,6.5
 Adventure,2017,Anurag Basu,6.5
 Adventure,2017,Hany Abu-Assad,6.4
 Adventure,2017, Eric Guillon,6.3
 Adventure,2017,Takanori Tsujimoto,6.3
 Adventure,2017,Kyle Balda,6.3
 Adventure,2017,Kunihiko Yuyama,6.3
 Adventure,2017,Timothy Reckart,6.3
 Adventure,2017,Tom McGrath,6.3
 Adventure,2017, Pierre Coffin,6.3
 Adventure,2017,Zack Snyder,6.3
 Adventure,2017,Yûichi Fukuda,6.2
 Adventure,2017, Enrique Gato,6.2
 Adventure,2017,David Alonso,6.2
 Adventure,2017,Jayson Thiessen,6.1
 Adventure,2017,Charlie Bean,6.0
 Adventure,2017, Bob Logan,6.0
 Adventure,2017, Paul Fisher,6.0
 Adventure,2017,Ash Brannon,6.0
 Adventure,2017,Michael D. Black,6.0
 Adventure,2017,Kelly Asbury,6.0
 Adventure,2017, William Winckler,5.9
 Adventure,2017,Kiyotaka Taguchi,5.9
 Adventure,2017,Dean Israelite,5.9
 Adventure,2017, Toby Genkel,5.8
 Adventure,2017,Reza Memari,5.8
 Adventure,2017,Anna Foerster,5.8
 Adventure,2017,Nikolaj Arcel,5.6
 Adventure,2017,Pierre Coré,5.6
 Adventure,2017,Conrad Helten,5.6
 Adventure,2017,Shane Abbess,5.6
 Adventure,2017,Iñaki Dorronsoro,5.6
 Adventure,2017, Jakub Wronski,5.5
 Adventure,2017,Cal Brunker,5.5
 Adventure,2017, Bartosz Wierzbieta,5.5
 Adventure,2017,Ira Carpelan,5.5
 Adventure,2017,Matthias Hoene,5.4
 Adventure,2017,Woo-Ping Yuen,5.4
 Adventure,2017,Alex Kurtzman,5.4
 Adventure,2017, Alberto Rodríguez,5.3
 Adventure,2017,Nacho La Casa,5.3
 Adventure,2017, Roy Burdine,5.3
 Adventure,2017,Liam O'Donnell,5.3
 Adventure,2017,Johnny Castuciano,5.3
 Adventure,2017,Joe Miale,5.2
 Adventure,2017,Denis Chernov,5.2
 Adventure,2017,D.J. Caruso,5.2
 Adventure,2017,Stanley Tong,5.2
 Adventure,2017,Fumihiko Sori,5.2
 Adventure,2017,Michael Bay,5.2
 Adventure,2017,Ali F. Mostafa,5.2
 Adventure,2017,Ernie Barbarash,4.9
 Adventure,2017,Leopoldo Aguilar,4.8
 Adventure,2017,Aaron Woodley,4.5
 Adventure,2017,Jonathan Levine,4.5
 Adventure,2017,Tibor Takács,4.1
 Adventure,2017,Matt Drummond,3.9
 Adventure,2017, Inna Evlannikova,3.8
 Adventure,2017,Robert Kouba,3.8
 Adventure,2017,Martin Kotík,3.8
 Adventure,2017,Tony Leondis,3.3
 Adventure,2018,Shinkyu Choi,8.7
 Adventure,2018, Rodney Rothman,8.4
 Adventure,2018,Justin Richmond,8.4
 Adventure,2018, Bob Persichetti,8.4
 Adventure,2018,Peter Ramsey,8.4
 Adventure,2018,Christopher McQuarrie,7.7
 Adventure,2018,Shin'ya Kawatsura,7.6
 Adventure,2018,Steven Spielberg,7.5
 Adventure,2018,Kenji Nagasaki,7.5
 Adventure,2018,Mari Okada,7.5
 Adventure,2018,Hsin Yin Sung,7.2
 Adventure,2018,Damien O'Connor,7.1
 Adventure,2018,Stefano Sollima,7.1
 Adventure,2018,Mamoru Hosoda,7.0
 Adventure,2018,Alexandre Espigares,7.0
 Adventure,2018,Yimou Zhang,7.0
 Adventure,2018,Richard Lanni,6.9
 Adventure,2018,Shigeharu Takahashi,6.9
 Adventure,2018,James Wan,6.9
 Adventure,2018,Isamu Hirabayashi,6.9
 Adventure,2018,Peter Rida Michail,6.8
 Adventure,2018,Kyohei Yamaguchi,6.8
 Adventure,2018,Travis Knight,6.8
 Adventure,2018, Aaron Horvath,6.8
 Adventure,2018,Juan Antin,6.8
 Adventure,2018,Albert Hughes,6.7
 Adventure,2018,Ruben Fleischer,6.7
 Adventure,2018,Yûichi Fukuda,6.6
 Adventure,2018,Jason Reisig,6.6
 Adventure,2018,Baltasar Kormákur,6.6
 Adventure,2018,Julius Avery,6.6
 Adventure,2018, Karey Kirkpatrick,6.6
 Adventure,2018, Kevin R. Adams,6.599999999999999
 Adventure,2018,Joe Ksander,6.599999999999999
 Adventure,2018, Ricardo Curtis,6.599999999999999
 Adventure,2018,Hark Tsui,6.4
 Adventure,2018,Shinsuke Sato,6.4
 Adventure,2018,Roar Uthaug,6.3
 Adventure,2018,Genndy Tartakovsky,6.3
 Adventure,2018,Mark Dennis,6.3
 Adventure,2018,Dani de la Torre,6.3
 Adventure,2018, Ben Foster,6.3
 Adventure,2018,David Kerr,6.2
 Adventure,2018,Mitzi Vanessa Arreola,6.2
 Adventure,2018,J.A. Bayona,6.2
 Adventure,2018, Amir Galván Cervera,6.2
 Adventure,2018, Jeremy Degruson,6.1
 Adventure,2018,Nick Park,6.1
 Adventure,2018,Aleksey Tsitsilin,6.1
 Adventure,2018,Christian Rivers,6.1
 Adventure,2018,Miguel Ángel Vivas,6.1
 Adventure,2018,Brad Peyton,6.1
 Adventure,2018,Ben Stassen,6.1
 Adventure,2018,Xavier Gens,6.0
 Adventure,2018,Wolfgang Lauenstein,6.0
 Adventure,2018,Susanna Fogel,6.0
 Adventure,2018, Christoph Lauenstein,6.0
 Adventure,2018, Sean McCormack,6.0
 Adventure,2018,Robin Aubert,5.9
 Adventure,2018,Daniel Calparsoro,5.9
 Adventure,2018,Christopher Jenkins,5.8
 Adventure,2018,Rawson Marshall Thurber,5.8
 Adventure,2018,Samu Fuentes,5.8
 Adventure,2018,Michael D. Black,5.7
 Adventure,2018,Peter Lepeniotis,5.6
 Adventure,2018,Steven S. DeKnight,5.6
 Adventure,2018,Denis Chernov,5.6
 Adventure,2018,Noel Cleary,5.599999999999999
 Adventure,2018, Sergio Delfino,5.599999999999999
 Adventure,2018, Alexs Stadermann,5.599999999999999
 Adventure,2018,Soi Cheang,5.5
 Adventure,2018,Gonzalo Bendala,5.4
 Adventure,2018,Otto Bathurst,5.3
 Adventure,2018,Oliver Daly,5.3
 Adventure,2018,Lynne Southerland,5.2
 Adventure,2018,Gabriele Salvatores,5.1
 Adventure,2018,Rob Cohen,5.1
 Adventure,2018,David M. Rosenthal,5.0
 Adventure,2018, Nancy Florence Savard,5.0
 Adventure,2018,Pierre Greco,5.0
 Adventure,2018,Don Michael Paul,4.966666666666667
 Adventure,2018,Franck Gastambide,4.7
 Adventure,2018,Carl Strathie,4.7
 Adventure,2018,Romain Lévy,4.5
 Adventure,2018, Francesco Cinquemani,4.5
 Adventure,2018,Kimble Rendall,4.5
 Adventure,2018,Aleksandr Boguslavskiy,4.5
 Adventure,2018,Drew Casson,4.1
 Adventure,2018,Julio Soto Gurpide,4.1
 Adventure,2018,Wai-Man Yip,3.9
 Adventure,2018,Anthony C. Ferrante,3.5
 Adventure,2018,Xiao Feng,3.2
 Adventure,2018,Richard Finn,3.0
 Adventure,2018, Tim Maltby,3.0
 Adventure,2018,Ken Barbet,2.7
 Adventure,2019,Muhammad Usamah Zaid,8.6
 Adventure,2019, Carlos Martínez López,8.2
 Adventure,2019,Sergio Pablos,8.2
 Adventure,2019,Tomek Baginski,8.2
 Adventure,2019,Tatsuya Nagamine,7.9
 Adventure,2019,Valli Bindana,7.8
 Adventure,2019,Yutaka Uemura,7.6
 Adventure,2019, Hae Young Jung,7.5
 Adventure,2019,Dean DeBlois,7.5
 Adventure,2019,Yu Yang,7.5
 Adventure,2019,Young Kyun Park,7.5
 Adventure,2019, Jhonen Vasquez,7.5
 Adventure,2019,Jon Watts,7.5
 Adventure,2019,Gorô Taniguchi,7.4
 Adventure,2019,Hiroyuki Imaishi,7.1
 Adventure,2019,Hiroyasu Ishida,7.1
 Adventure,2019,David F. Sandberg,7.0
 Adventure,2019,Kazuya Kamihoriuchi,7.0
 Adventure,2019,Todd Wilderman,7.0
 Adventure,2019,Joe Murray,7.0
 Adventure,2019, Jill Culton,7.0
 Adventure,2019,Michel Ocelot,7.0
 Adventure,2019, Cosmo Segurson,7.0
 Adventure,2019,Antonin Baudry,6.9
 Adventure,2019,Katsushi Sakurabi,6.8
 Adventure,2019,Nizam Razak,6.8
 Adventure,2019,Ruben Fleischer,6.7
 Adventure,2019,Chris Butler,6.7
 Adventure,2019,Roland Emmerich,6.7
 Adventure,2019,Alexandre Astier,6.7
 Adventure,2019, Louis Clichy,6.7
 Adventure,2019,Tetsurô Araki,6.7
 Adventure,2019,Mike Mitchell,6.6
 Adventure,2019,Jake Kasdan,6.6
 Adventure,2019,Thomas Vinterberg,6.6
 Adventure,2019,Paco Plaza,6.6
 Adventure,2019,Rob Letterman,6.6
 Adventure,2019,Jonathan del Val,6.5
 Adventure,2019,Ayumu Watanabe,6.5
 Adventure,2019,Takashi Yamazaki,6.5
 Adventure,2019, Chris Renaud,6.5
 Adventure,2019,Cecilia Aranovich,6.5
