Date,X,Y,Film count
1994, Howard McGillin,6.5,1
1994, Priscilla Presley,6.5,1
1994, O.J. Simpson,6.5,1
1994, Àlex Casanovas,6.5,1
1994, Richard Libertini,6.5,1
1994,Liz Callaway,6.5,1
1994, Marisa Tomei,6.5,1
1994, Robert De Niro,6.4,1
1994, Helena Bonham Carter,6.4,1
1994,Wendell Pierce,6.4,1
1994, Ed O'Neill,6.4,1
1994,Devon Sawa,6.4,1
1994, Rosie Perez,6.4,1
1994,Tom Hulce,6.4,1
1994, Bridget Fonda,6.4,1
1994, Nicolas Cage,6.4,1
1994, Kenneth Branagh,6.4,1
1994, Shawna Waldron,6.4,1
1994,Alexis Arquette,6.3,1
1994, Josh Charles,6.3,1
1994, Stephen Baldwin,6.3,1
1994, Lara Flynn Boyle,6.3,1
1994, Jamie Lee Curtis,6.25,2
1994,Lara Flynn Boyle,6.2,1
1994,Tim Reid,6.2,1
1994, Tia Mowry-Hardrict,6.2,1
1994, Tamera Mowry-Housley,6.2,1
1994, Jackée Harry,6.2,1
1994, Joe Pantoliano,6.2,1
1994, Brian Haley,6.2,1
1994, Joe Mantegna,6.2,1
1994, Penelope Ann Miller,6.1,1
1994,Michael Douglas,6.1,1
1994, Kanin Howell,6.1,1
1994, John Lone,6.1,1
1994, Demi Moore,6.1,1
1994, Donald Sutherland,6.1,1
1994, Peter Boyle,6.1,1
1994, Caroline Goodall,6.1,1
1994,Alexis Kirschner,6.1,1
1994,Alec Baldwin,6.1,1
1994, Jessica Kirschner,6.1,1
1994, Megumi Odaka,6.0,1
1994, Masako Nozawa,6.0,1
1994, Akira Emoto,6.0,1
1994,Jun Hashizume,6.0,1
1994, Zenkichi Yoneyama,6.0,1
1994, Takeshi Kusao,6.0,1
1994,Daisuke Gôri,6.0,1
1994, Mayumi Tanaka,6.0,1
1994, Michael Bolton,5.9,1
1994, David Foster,5.9,1
1994,Schuyler Deale,5.9,1
1994, Macaulay Culkin,5.75,2
1994, Rick Moranis,5.65,2
1994, Eugene Collier,5.6,1
1994, Eddie Murphy,5.6,1
1994,Jon Tenney,5.6,1
1994, Sylvester Stallone,5.6,1
1994, Migdalia Melendez,5.6,1
1994,Sharon Stone,5.6,1
1994, Guinevere Turner,5.6,1
1994, T. Wendy McMillan,5.6,1
1994, James Woods,5.6,1
1994,V.S. Brodie,5.6,1
1994, Rod Steiger,5.6,1
1994, Joey Travolta,5.6,1
1994, Tord Peterson,5.4,1
1994, Tom Gerhardt,5.4,1
1994, Ernst Günther,5.4,1
1994, Gruschenka Stevens,5.4,1
1994, Veronica Ferres,5.4,1
1994,Rikard Wolff,5.4,1
1994,Hilmi Sözer,5.4,1
1994, John Larroquette,5.4,1
1994,Edward Herrmann,5.4,1
1994, Helena Bergström,5.4,1
1994, Christine Ebersole,5.4,1
1994, Akshay Kumar,5.3,1
1994, Dan Aykroyd,5.3,1
1994,Madhoo,5.3,1
1994,Austin O'Brien,5.3,1
1994, Anna Chlumsky,5.3,1
1994, Farida Jalal,5.3,1
1994, Amrish Puri,5.3,1
1994, John Goodman,4.9,1
1994, Rosie O'Donnell,4.9,1
1994,Elizabeth Perkins,4.9,1
1994, Joan Chen,4.6,1
1994, Max Elliott Slade,4.6,1
1994,Victor Wong,4.6,1
1994, Sean Fox,4.6,1
1994,Steven Seagal,4.6,1
1994, J. Evan Bonifant,4.6,1
1994, Michael Caine,4.6,1
1994, John C. McGinley,4.6,1
1994,Hilary Swank,4.5,1
1994, Constance Towers,4.5,1
1994, Michael Ironside,4.5,1
1994, Pat Morita,4.5,1
1994, Somy Ali,3.8,1
1994, Saif Ali Khan,3.8,1
1994, Sweta,3.8,1
1994,Deven Bhojani,3.8,1
1994, Harry Hamlin,3.7,1
1994, Steve Railsback,3.7,1
1994, Lysette Anthony,3.7,1
1994,Michael Ironside,3.7,1
1995,Morgan Freeman,8.6,1
1995, Andrew Kevin Walker,8.6,1
1995, Daniel Zacapa,8.6,1
1995, Benicio Del Toro,8.5,1
1995, Gabriel Byrne,8.5,1
1995,Kevin Pollak,8.5,1
1995, Stephen Baldwin,8.5,1
1995, James Robinson,8.3,1
1995,Sean Lawlor,8.3,1
1995, Sandy Nelson,8.3,1
1995, James Cosmo,8.3,1
1995, James Woods,8.2,1
1995, Joe Pesci,8.2,1
1995, Robert De Niro,8.2,1
1995, Brad Pitt,8.1,2
1995,Athena Chu,8.0,1
1995, Ada Choi,8.0,1
1995,Fann Wong,7.8,1
1995, Shaoguang Xie,7.8,1
1995,Kate Mulgrew,7.8,1
1995, Alex Man,7.8,1
1995, Roxann Dawson,7.8,1
1995, Zoe Tay,7.8,1
1995, Robert Duncan McNeill,7.8,1
1995, Robert Beltran,7.8,1
1995, Takeshi Kusao,7.7,1
1995,Liam Cunningham,7.7,1
1995,Kit Ying Lam,7.7,1
1995, Cody Jones,7.7,1
1995, Rusty Schwimmer,7.7,1
1995, Scott Wickware,7.7,1
1995,R.L. Stine,7.7,1
1995, Ryô Horikawa,7.7,1
1995, Masako Nozawa,7.7,1
1995, Liesel Matthews,7.7,1
1995,Daisuke Gôri,7.7,1
1995, Kathryn Short,7.7,1
1995, Kar-Ying Law,7.7,1
1995, Eleanor Bron,7.7,1
1995, Samuel L. Jackson,7.6,1
1995, Meryl Streep,7.6,1
1995, Graham Greene,7.6,1
1995, Kevin Bacon,7.6,1
1995, Aidan Quinn,7.6,1
1995,Gary Sinise,7.6,1
1995,Annie Corley,7.6,1
1995, Victor Slezak,7.6,1
1995, Bill Paxton,7.6,1
1995,Jeremy Irons,7.6,1
1995, Bruce Willis,7.6,1
1995, Tom Hanks,7.6,1
1995,Anthony Hopkins,7.6,1
1995, Clint Eastwood,7.6,1
1995, Janet McTeer,7.5,1
1995,Derek Martin,7.5,1
1995,Catherine Keener,7.5,1
1995, Danielle von Zerneck,7.5,1
1995, Steve Buscemi,7.5,1
1995, Dermot Mulroney,7.5,1
1995, Ron Donachie,7.5,1
1995, David J. Nicholls,7.5,1
1995, Man-Tat Ng,7.333333333333332,3
1995, Stephen Chow,7.333333333333332,3
1995, Mitsuki Yayoi,7.3,1
1995, Tom Lister Jr.,7.3,2
1995, Nia Long,7.3,2
1995, Norihei Miki,7.3,1
1995, Makoto Nonomura,7.3,1
1995, Leo Morimoto,7.3,1
1995,Ice Cube,7.3,2
1995,Heidi Lenhart,7.3,1
1995,Sharon Stone,7.3,2
1995, Shinchô Kokontei,7.3,1
1995,Yuriko Ishida,7.3,1
1995, David Thomas,7.3,1
1995, Chris Tucker,7.3,2
1995, Didier Bourdon,7.2,1
1995, Cheech Marin,7.2,1
1995,Salma Hayek,7.2,1
1995, Bernard Campan,7.2,1
1995,Antoine du Merle,7.2,1
1995, Joaquim de Almeida,7.2,1
1995, Pascal Légitimus,7.2,1
1995, Shannen Doherty,7.1,1
1995, Bob Hoskins,7.1,1
1995,Kevin Bacon,7.1,1
1995, Bridget Fonda,7.1,1
1995, Jim Cummings,7.1,1
1995, Claire Forlani,7.1,1
1995,Jeremy London,7.1,1
1995, Jason Lee,7.1,1
1995, Eiko Masuyama,7.0,1
1995, Megumi Odaka,7.0,1
1995, Ajay Fry,7.0,1
1995, Takurô Tatsumi,7.0,1
1995, Yôko Ishino,7.0,1
1995, Gorô Naya,7.0,1
1995,Tracey Ullman,7.0,1
1995, Kirsten Dunst,7.0,1
1995, Robin Williams,7.0,1
1995,Kiyoshi Kobayashi,7.0,1
1995, Dawn Ford,7.0,1
1995,Jonathan Hyde,7.0,1
1995, Jane Woods,7.0,1
1995, Kan'ichi Kurita,7.0,1
1995,Yasufumi Hayashi,7.0,1
1995, Bradley Pierce,7.0,1
1995, Julia Ormond,6.949999999999998,2
1995, Tchéky Karyo,6.9,1
1995, Emmanuel Xuereb,6.9,1
1995, Lisa Boyle,6.9,1
1995,Michael Taliferro,6.9,1
1995, Antonio Banderas,6.800000000000002,2
1995, Jon Dough,6.8,1
1995, Stacey Dash,6.8,1
1995,Michael Douglas,6.8,1
1995, Catherine Kellner,6.8,1
1995, Paul Rudd,6.8,1
1995, Christine Cavanaugh,6.8,1
1995, Alicia Silverstone,6.8,1
1995, Danny Mann,6.8,1
1995,Miriam Margolyes,6.8,1
1995, Samuel Gould,6.8,1
1995,Jonathan Baumbach,6.8,1
1995, Hugo Weaving,6.8,1
1995, Michael J. Fox,6.8,1
1995, Mike Horner,6.8,1
1995, Christina Ricci,6.8,1
1995, Martin Sheen,6.8,1
1995,Thora Birch,6.8,1
1995,Brittany Murphy,6.8,1
1995,Tammi Ann,6.8,1
1995, Annette Bening,6.8,1
1995, Melanie Griffith,6.8,1
1995, Juli Ashton,6.8,1
1995, Rosie O'Donnell,6.8,1
1995, Josh Hamilton,6.8,1
1995, Michiko Nomura,6.6,1
1995,Noriko Ohara,6.6,1
1995,Dustin Hoffman,6.6,2
1995, Morgan Freeman,6.6,2
1995, Kaneta Kimotsuki,6.6,1
1995, Nobuyo Ôyama,6.6,1
1995, Kevin Spacey,6.6,2
1995, Rene Russo,6.6,2
1995,Bridgette Wilson-Sampras,6.4,1
1995,Anatoli Davydov,6.4,1
1995, Ruby Wong,6.4,1
1995, Russell Crowe,6.4,1
1995, Darren McGavin,6.4,1
1995, Ching Wan Lau,6.4,1
1995,Carman Lee,6.4,1
1995, Tsung-Hua Tou,6.4,1
1995, Ian McNeice,6.4,1
1995, Sylvester Stallone,6.4,1
1995, Anna Thomson,6.4,1
1995, Bradley Whitford,6.4,1
1995, Charlotte Eve Blythe,6.4,1
1995,Miranda Rhyne,6.4,1
1995, Maynard Eziashi,6.4,1
1995, Julianne Moore,6.4,1
1995, Leonardo DiCaprio,6.4,1
1995, Gene Hackman,6.4,1
1995,Simon Callow,6.4,1
1995, John Ventimiglia,6.4,1
1995, Adam Sandler,6.4,1
1995, Nadia Di Cello,6.3,1
1995, Guillermo Santa Cruz,6.3,1
1995, Greg Kinnear,6.3,1
1995,Camila Bordonaba,6.3,1
1995, Joseph Blaire,6.3,1
1995, Alberto Fernández de Rosa,6.3,1
1995, Michael Ironside,6.3,1
1995,Bam Bam Bigelow,6.3,1
1995, Damon Wayans,6.3,1
1995, Harrison Ford,6.3,1
1995, Paulyn Sun,6.3,1
1995,Nancy Marchand,6.3,1
1995,Gigi Leung,6.3,1
1995, Rick Aviles,6.2,1
1995, Chaim Jeraffi,6.2,1
1995,Kevin Costner,6.2,1
1995, R.D. Call,6.2,1
1995, Chauncey Leopardi,6.1,1
1995, Hajime Atsuta,6.1,1
1995, Kay Tong Lim,6.1,1
1995, David Brazil,6.1,1
1995, Cathy Moriarty,6.1,1
1995,Von Flores,6.1,1
1995,Michelle Goh,6.1,1
1995,Junichiro Tsukada,6.1,1
1995, Malachi Pearson,6.1,1
1995,Spencer Vrooman,6.1,1
1995, Manuel Aranguiz,6.1,1
1995, Kasumi Toyama,6.1,1
1995, Pascale Montpetit,6.1,1
1995, Joe Ng,6.1,1
1995, Shiori Yonezawa,6.1,1
1995, John Gilbert,6.1,1
1995, Ben Cross,6.0,1
1995,Christine Taylor,6.0,1
1995,Julia Ormond,6.0,1
1995, Hal Scardino,6.0,1
1995, Litefoot,6.0,1
1995,Richard Jenkins,6.0,1
1995, Christopher Daniel Barnes,6.0,1
1995, Diane Baker,6.0,1
1995, Richard Gere,6.0,1
1995, Sandra Bullock,6.0,1
1995, Sean Connery,6.0,1
1995, Shelley Long,6.0,1
1995,Jeremy Northam,6.0,1
1995, Gary Cole,6.0,1
1995, Dennis Miller,6.0,1
1995, Lindsay Crouse,6.0,1
1995, Steve Guttenberg,5.9,1
1995, Kirstie Alley,5.9,1
1995, Jim Carrey,5.9,2
1995, Mary-Kate Olsen,5.9,1
1995,Ashley Olsen,5.9,1
1995, Alfred Molina,5.8,1
1995,Whittni Wright,5.8,1
1995, Schuyler Fisk,5.8,1
1995, Larisa Oleynik,5.8,1
1995, Christopher Lambert,5.8,1
1995, Jean-Claude Van Damme,5.8,1
1995, Linden Ashby,5.8,1
1995, Ben Kingsley,5.8,1
1995,Forest Whitaker,5.8,1
1995, Powers Boothe,5.8,1
1995,Cary-Hiroyuki Tagawa,5.8,1
1995,Bre Blair,5.8,1
1995, Rachael Leigh Cook,5.8,1
1995, Raymond J. Barry,5.8,1
1995, Robin Shou,5.8,1
1995, Michael Madsen,5.8,1
1995, Nicole Kidman,5.4,1
1995, Pankaj Kapur,5.4,1
1995, Tommy Lee Jones,5.4,1
1995,Val Kilmer,5.4,1
1995, Vivek Mushran,5.4,1
1995, Juhi Chawla,5.4,1
1995,Shah Rukh Khan,5.4,1
1995, Ernie Hudson,5.3,1
1995,Laura Linney,5.3,1
1995, Dylan Walsh,5.3,1
1995, Tim Curry,5.3,1
1995, Francis Capra,5.1,1
1995,Jason James Richter,5.1,1
1995, Mary Kate Schellhardt,5.1,1
1995, August Schellenberg,5.1,1
1995, Leo Gullotta,4.9,1
1995,Monica Scattini,4.9,1
1995, Isabel Glasser,4.9,1
1995, Ezio Greggio,4.9,1
1995, Peter Boyle,4.9,1
1995, Sean Haberle,4.9,1
1995, Antonello Fassari,4.9,1
1995,James Remar,4.9,1
1995, Shah Rukh Khan,4.2,1
1995,Deepa Sahi,4.2,1
1995, Javed Jaffrey,4.2,1
1995, Anupam Kher,4.2,1
1996, Susannah Harker,8.8,1
1996,Colin Firth,8.8,1
1996,Peter Thomas,8.8,1
1996, Jennifer Ehle,8.8,1
1996, Julia Sawalha,8.8,1
1996, Leon Lai,8.1,1
1996, Ewan McGregor,8.1,1
1996,Maggie Cheung,8.1,1
1996, Kristy Yeung,8.1,1
1996,Kevin McKidd,8.1,1
1996, Eric Tsang,8.1,1
1996, Ewen Bremner,8.1,1
1996, Jonny Lee Miller,8.1,1
1996,Bruce Willis,8.0,1
1996, Jon Seda,8.0,1
1996, Akio Ôtsuka,8.0,1
1996, Atsuko Tanaka,8.0,1
1996, Joseph Melito,8.0,1
1996, Kôichi Yamadera,8.0,1
1996,Yutaka Nakano,8.0,1
1996, Michael Chance,8.0,1
1996, Issey Takahashi,7.9,1
1996, Yoko Honna,7.9,1
1996, Shigeru Muroi,7.9,1
1996,Takashi Tachibana,7.9,1
1996, Richard Gere,7.7,1
1996,Laura Linney,7.7,1
1996, John Mahoney,7.7,1
1996, Alfre Woodard,7.7,1
1996, Hiroshi Mikami,7.6,1
1996,Tom Wilkinson,7.6,1
1996, LeVar Burton,7.6,1
1996, James Fleet,7.6,1
1996, Brent Spiner,7.6,1
1996, Jonathan Frakes,7.6,1
1996, Ayumi Itô,7.6,1
1996, Yôsuke Eguchi,7.6,1
1996,Patrick Stewart,7.6,1
1996,Chara,7.6,1
1996, Harriet Walter,7.6,1
1996, Kate Winslet,7.6,1
1996,Slavko Labovic,7.4,1
1996, Kim Bodnia,7.4,1
1996, Laura Drasbæk,7.4,1
1996, Zlatko Buric,7.4,1
1996, Henry Czerny,7.1,1
1996,Michael J. Fox,7.1,1
1996, Peter Dobson,7.1,1
1996, Tom Cruise,7.1,1
1996, John Astin,7.1,1
1996,Jon Voight,7.1,1
1996, Trini Alvarado,7.1,1
1996, Emmanuelle Béart,7.1,1
1996, Frances Bay,7.0,1
1996, Marisa Paredes,7.0,1
1996, Mary McDonnell,7.0,1
1996, Julie Bowen,7.0,1
1996,Will Smith,7.0,1
1996,Carman Lee,7.0,1
1996,Juan Echanove,7.0,1
1996, Bill Pullman,7.0,1
1996, Carina Lau,7.0,1
1996, Carme Elias,7.0,1
1996, Jeff Goldblum,7.0,1
1996,Adam Sandler,7.0,1
1996, Rossy de Palma,7.0,1
1996, Christopher McDonald,7.0,1
1996, Stephen Chow,7.0,1
1996, Tat-Ming Cheung,7.0,1
1996, Evert Lindkvist,6.9,1
1996, Alf Nilsson,6.9,1
1996, Tomas von Brömssen,6.9,1
1996,Embeth Davidtz,6.9,1
1996,Marika Lagercrantz,6.9,1
1996, Per Oscarsson,6.9,1
1996, Danny DeVito,6.9,1
1996, Rhea Perlman,6.9,1
1996,Stefan Ljungqvist,6.9,1
1996, Mara Wilson,6.9,1
1996, Karin Huldt,6.9,1
1996, Johan Widerberg,6.9,1
1996, Michiko Nomura,6.8,1
1996,Noriko Ohara,6.8,1
1996, Anita Mui,6.8,1
1996, Samuel L. Jackson,6.8,1
1996, Kaneta Kimotsuki,6.8,1
1996,Bill Tung,6.8,1
1996, Françoise Yip,6.8,1
1996,Geena Davis,6.8,1
1996, Nobuyo Ôyama,6.8,1
1996, Craig Bierko,6.8,1
1996, Jackie Chan,6.8,1
1996, Yvonne Zima,6.8,1
1996, Leonardo DiCaprio,6.7,1
1996,Jordan Chan,6.7,1
1996,George Segal,6.7,1
1996,Claire Danes,6.7,1
1996, Gary Sinise,6.7,1
1996, Karen Mok,6.7,1
1996, Ekin Cheng,6.7,1
1996, Lauren Bacall,6.7,1
1996, Jun'ichi Kanemaru,6.7,1
1996, Mel Gibson,6.7,1
1996, Harold Perrineau,6.7,1
1996, Rene Russo,6.7,1
1996, Jeff Bridges,6.7,1
1996, Gigi Lai,6.7,1
1996,Brawley Nolte,6.7,1
1996, Ginzô Matsuo,6.7,1
1996, Barbra Streisand,6.7,1
1996, Toshiko Fujita,6.7,1
1996,Rumi Kasahara,6.7,1
1996, Tracey Cherelle Jones,6.6,1
1996, Leslie Cheung,6.6,1
1996,Andy Lau,6.6,1
1996,Chris Spencer,6.6,1
1996, Shawn Wayans,6.6,1
1996,Greta Scacchi,6.6,1
1996, Marlon Wayans,6.6,1
1996, James Cosmo,6.6,1
1996, Alan Cumming,6.6,1
1996, Jing Ning,6.6,1
1996, Gwyneth Paltrow,6.6,1
1996, Jung Woo-sung,6.6,1
1996, John Leguizamo,6.550000000000002,2
1996,Joachim Król,6.5,1
1996, Rufus Beck,6.5,1
1996, Wayne Knight,6.5,1
1996, Pete Postlethwaite,6.5,1
1996, David Thewlis,6.5,1
1996,Michael Jordan,6.5,1
1996, Dina Meyer,6.5,1
1996,Dennis Quaid,6.5,1
1996, Katja Riemann,6.5,1
1996, Manner Washington,6.5,1
1996, Til Schweiger,6.5,1
1996, Theresa Randle,6.5,1
1996,Goldie Hawn,6.4,1
1996, Bill Paxton,6.4,1
1996,Steven Seagal,6.4,1
1996, Helen Hunt,6.4,1
1996, Kurt Russell,6.4,1
1996,Cary Elwes,6.4,1
1996, Rachel True,6.4,1
1996, Jami Gertz,6.4,1
1996,Nina Hoss,6.4,1
1996, Diane Keaton,6.4,1
1996, Hannelore Elsner,6.4,1
1996, Heiner Lauterbach,6.4,1
1996, Maggie Smith,6.4,1
1996, Halle Berry,6.4,1
1996, Robin Tunney,6.4,1
1996, Bette Midler,6.4,1
1996, Mathieu Carrière,6.4,1
1996,Neve Campbell,6.4,1
1996, Fairuza Balk,6.4,1
1996,Lynsey Baxter,6.3,1
1996,Amy Brenneman,6.3,1
1996, Glenn Close,6.3,1
1996, Annette Bening,6.3,1
1996, Simon Cadell,6.3,1
1996, Reese Witherspoon,6.3,1
1996, William Petersen,6.3,1
1996, Richard E. Grant,6.3,1
1996, Mark Wahlberg,6.3,1
1996, Perdita Weeks,6.3,1
1996,Pierce Brosnan,6.3,1
1996, Jack Nicholson,6.3,1
1996, Richard Schiff,6.2,1
1996,Olivia Burnette,6.2,1
1996, Ed Harris,6.2,1
1996,Shane,6.2,1
1996, Lindsay Crouse,6.2,1
1996, Charlie Sheen,6.2,1
1996, Sally Field,6.2,1
1996, Alexandra Kyle,6.2,1
1996, Jim Carrey,6.1,1
1996, Christian Slater,6.1,1
1996,Arnold Schwarzenegger,6.1,1
1996, Matthew Broderick,6.1,1
1996,Delroy Lindo,6.1,1
1996, James Caan,6.1,1
1996, Leslie Mann,6.1,1
1996, Samantha Mathis,6.1,1
1996, Ya'nan Wang,6.1,1
1996,Yinan Chen,6.1,1
1996, Xiao Guo,6.1,1
1996, Vanessa Williams,6.1,1
1996, Winston Chao,6.1,1
1996,Jack Black,6.1,1
1996,Chris O'Donnell,6.0,1
1996, Robert Prosky,6.0,1
1996, Faye Dunaway,6.0,1
1996, Gene Hackman,6.0,1
1996, Aki Hano,5.9,1
1996,Megumi Kobayashi,5.9,1
1996, Jamie Lee Curtis,5.9,1
1996,Kevin Pollak,5.9,1
1996, Amy Brenneman,5.9,1
1996, Herbert Russell,5.9,1
1996, Sayaka Yamaguchi,5.9,1
1996, Kazuki Futami,5.9,1
1996, Sylvester Stallone,5.9,1
1996, Kyle Howard,5.9,1
1996, Viggo Mortensen,5.9,1
1996,Dan Hedaya,5.9,1
1996, James Coburn,5.85,2
1996, John Travolta,5.833333333333332,3
1996, Marcus T. Paulk,5.8,1
1996, William Allen Young,5.8,1
1996, Brandy Norwood,5.8,1
1996,Lamont Bentley,5.8,1
1996, Andie MacDowell,5.7,2
1996, Shinsuke Ashida,5.7,1
1996, Kôichi Satô,5.7,1
1996,William Hurt,5.7,2
1996, Bob Hoskins,5.7,2
1996, Cécile Bois,5.7,1
1996,Andréa Ferréol,5.7,1
1996,Rentarô Mikuni,5.7,1
1996, Riccardo Cucciolla,5.7,1
1996, Michiko Hada,5.7,1
1996, Karl Makinen,5.7,1
1996, Anupam Kher,5.6,1
1996, Eddie Murphy,5.6,1
1996,Pooja Bhatt,5.6,1
1996, Naseeruddin Shah,5.6,1
1996,Jada Pinkett Smith,5.6,1
1996, Larry Miller,5.6,1
1996,Zach Grenier,5.5,1
1996, Jean-Hugues Anglade,5.5,1
1996, Natasha Henstridge,5.5,1
1996, Jean-Claude Van Damme,5.5,1
1996, Maria Cristina Maccà,5.4,1
1996,Paolo Villaggio,5.4,1
1996, Gigi Reder,5.4,1
1996, Milena Vukotic,5.4,1
1996, Elijah Wood,5.3,1
1996, Paul Hogan,5.3,1
1996, Jonathan Banks,5.3,1
1996,Robert Deacon,5.3,1
1996,Michael Stadvec,5.3,1
1996, Ken Foree,5.3,1
1996, Linda Hoffman,5.3,1
1996, Corbin Bernsen,5.3,1
1996, Shah Rukh Khan,5.15,2
1996, Gordon Currie,4.8,1
1996, Sarah Buxton,4.8,1
1996, Andy Romano,4.8,1
1996,Brooke Langton,4.8,1
1996,Tôru Nakamura,4.7,1
1996, Atsuko Asano,4.7,1
1996, Hiroshi Tachi,4.7,1
1996, Kyôhei Shibata,4.7,1
1996, Rajeshwari,4.7,1
1996, Saeed Jaffrey,4.7,1
1996,Sonali Bendre,4.7,1
1996, Armand Assante,4.5,1
1996,Burt Reynolds,4.5,1
1996, Demi Moore,4.5,1
1996, Ving Rhames,4.5,1
1996, Cedrick Terrell,3.5,1
1996,Scott Johnson,3.5,1
1996, Leslie Danon,3.5,1
1996, Mette Holt,3.5,1
1996, David Andriole,3.3,1
1996,Vanessa Lee Asher,3.3,1
1996, Amir AboulEla,3.3,1
1996, Adriana Alexander,3.3,1
1997, Felicity Montagu,8.5,1
1997, Spike Spencer,8.5,1
1997, Simon Greenall,8.5,1
1997, Allison Keith,8.5,1
1997,Sue Ulu,8.5,1
1997, Amanda Winn Lee,8.5,1
1997,Steve Coogan,8.5,1
1997, Phil Cornwell,8.5,1
1997,Michael Shanks,8.4,1
1997, Billy Bob Thornton,8.4,1
1997, John DiMaggio,8.4,1
1997, Richard Dean Anderson,8.4,1
1997, Amanda Tapping,8.4,1
1997,Billy Crudup,8.4,1
1997, Christopher Judge,8.4,1
1997, Minnie Driver,8.4,1
1997, Julian Rebolledo,8.0,1
1997, Wendy Hoopes,8.0,1
1997,John Lynn,8.0,1
1997, Tracy Grandstaff,8.0,1
1997, Rico Bueno,7.9,1
1997, Julianne Moore,7.9,1
1997, Luis Guzmán,7.9,1
1997,Burt Reynolds,7.9,1
1997,Gore Vidal,7.8,1
1997, Kathy Bates,7.8,1
1997, Libuse Safránková,7.8,1
1997,Leonardo DiCaprio,7.8,1
1997, Zdenek Sverák,7.8,1
1997, Andrey Khalimon,7.8,1
1997, Kate Winslet,7.8,1
1997, Xander Berkeley,7.8,1
1997,Ondrej Vetchý,7.8,1
1997, Billy Zane,7.8,1
1997, Uma Thurman,7.8,1
1997, Ethan Hawke,7.8,1
1997,Deion Sanders,7.7,1
1997, Gary Oldman,7.7,1
1997, David Blaine,7.7,1
1997, Jack Nicholson,7.7,1
1997, Eduardo Noriega,7.7,1
1997, Greg Kinnear,7.7,1
1997, Leonardo DiCaprio,7.7,1
1997, Edward O'Blenis,7.7,1
1997, Penélope Cruz,7.7,1
1997,Johnny Depp,7.7,1
1997, Milla Jovovich,7.7,1
1997,Fele Martínez,7.7,1
1997, Bruno Kirby,7.7,1
1997,Helen Hunt,7.7,1
1997, Chete Lera,7.7,1
1997, Ian Holm,7.7,1
1997, Cuba Gooding Jr.,7.7,1
1997, Michael Madsen,7.7,1
1997, Naoto Takenaka,7.6,1
1997,Patricia Arquette,7.6,1
1997, Al Pacino,7.6,2
1997,Tamiyo Kusakari,7.6,1
1997, Bill Pullman,7.6,1
1997, John Roselius,7.6,1
1997, Louis Eppolito,7.6,1
1997, Eri Watanabe,7.6,1
1997,Jeffrey Jones,7.5,1
1997, Charlize Theron,7.5,1
1997, Keanu Reeves,7.5,1
1997, Tesshô Genda,7.4,1
1997,Junko Iwao,7.4,1
1997, Yôko Asagami,7.4,1
1997, Kazue Ikura,7.4,1
1997, Linda Fiorentino,7.3,1
1997, Tommy Lee Jones,7.3,1
1997, Will Smith,7.3,1
1997, Jackie Chan,7.3,1
1997,Woody Harrelson,7.3,1
1997, Courtney Love,7.3,1
1997, Brett Harrelson,7.3,1
1997, Edward Norton,7.3,1
1997, Carol 'Do Do' Cheng,7.3,1
1997,Shôko Ikeda,7.3,1
1997,Vincent D'Onofrio,7.3,1
1997, Eva Cobo,7.3,1
1997, Eiko Masuyama,7.2,1
1997, Jake Busey,7.2,1
1997, John Cusack,7.2,2
1997, Kan'ichi Kurita,7.2,1
1997, Kelsey Grammer,7.2,2
1997,Kiyoshi Kobayashi,7.2,1
1997, Casper Van Dien,7.2,1
1997, Makio Inoue,7.2,1
1997, Denise Richards,7.2,1
1997,Dina Meyer,7.2,1
1997, Matt Damon,7.2,1
1997, Meg Ryan,7.2,2
1997,Christopher Lloyd,7.2,2
1997,Claire Danes,7.2,1
1997, Danny DeVito,7.2,1
1997, Mako,7.1,1
1997, Kôji Yakusho,7.1,2
1997, BD Wong,7.1,1
1997,David Thewlis,7.1,1
1997,Bruce Willis,7.050000000000002,2
1997, Mimi Rogers,7.0,2
1997, Michael York,7.0,2
1997,Elizabeth Hurley,7.0,2
1997, Mike Myers,7.0,2
1997, Constance Marie,6.8,1
1997,Jackie Guerra,6.8,1
1997, Alex Meneses,6.8,1
1997,Julia Roberts,6.7,1
1997, Laurence Fishburne,6.7,1
1997, Mel Gibson,6.7,1
1997, Sam Neill,6.7,1
1997,Joely Richardson,6.7,1
1997, Kathleen Quinlan,6.7,1
1997, Cylk Cozart,6.7,1
1997, Patrick Stewart,6.7,1
1997, Brad Pitt,6.65,2
1997, Til Schweiger,6.6,1
1997, Carman Lee,6.6,1
1997, Pete Postlethwaite,6.6,1
1997, Jack Neo,6.6,1
1997, John Hurt,6.6,1
1997,Polly Walker,6.6,1
1997, May Yee Lum,6.6,1
1997, Hitomi Kuroki,6.6,1
1997,Peter Boon Koh,6.6,1
1997,Alex Fong,6.6,1
1997, Ruby Wong,6.6,1
1997, Toshio Shiba,6.6,1
1997,Akira Terao,6.6,1
1997, Yi Fong Quan,6.6,1
1997, Ching Wan Lau,6.6,1
1997,David O'Hara,6.5,1
1997, Agnieszka Wlodarczyk,6.5,1
1997, Mi-yeon Lee,6.5,1
1997,Peter MacNicol,6.5,1
1997, Isabelle Huppert,6.5,1
1997, Milo O'Shea,6.5,1
1997, Nathan Lane,6.5,1
1997, Marek Perepeczko,6.5,1
1997, Pamela Reed,6.5,1
1997, John Mills,6.5,1
1997, François Cluzet,6.5,1
